,pres_0,pres_1,time
798,475,550,1629218062.702885
799,482,542,1629218062.702885
800,469,542,1629218062.7185628
801,474,543,1629218062.7185628
802,472,535,1629218062.7341301
803,475,538,1629218062.7476993
804,460,547,1629218062.7547588
805,473,541,1629218062.770999
806,481,537,1629218062.795933
807,471,535,1629218062.7999237
808,473,537,1629218062.8029149
809,473,537,1629218062.8069022
810,472,536,1629218062.815881
811,472,538,1629218062.8164282
812,468,486,1629218062.854685
813,473,536,1629218062.854685
814,471,528,1629218062.854685
815,473,562,1629218062.854685
816,471,537,1629218062.870321
817,472,535,1629218062.870321
818,472,535,1629218062.885934
819,471,537,1629218062.9015565
820,466,534,1629218062.9015565
821,470,536,1629218062.917176
822,471,472,1629218062.917176
823,470,537,1629218062.937129
824,471,535,1629218062.938919
825,470,535,1629218062.9545407
826,469,536,1629218062.9545407
827,470,534,1629218062.970163
828,470,532,1629218062.9857836
829,470,530,1629218062.9857836
830,466,554,1629218063.0014064
831,410,533,1629218063.0014064
832,468,538,1629218063.0170274
833,469,540,1629218063.0170274
834,470,540,1629218063.032648
835,470,578,1629218063.0482707
836,475,541,1629218063.0568104
837,467,490,1629218063.0668833
838,462,506,1629218063.076964
839,464,544,1629218063.0891354
840,463,534,1629218063.0975833
841,463,540,1629218063.1055107
842,465,538,1629218063.1175725
843,463,543,1629218063.126667
844,455,535,1629218063.1306577
845,425,537,1629218063.139863
846,409,534,1629218063.1548493
847,384,532,1629218063.1609788
848,313,542,1629218063.1720386
849,73,536,1629218063.1730347
850,134,534,1629218063.1921153
851,156,536,1629218063.1999986
852,234,535,1629218063.2089047
853,242,534,1629218063.2171862
854,285,534,1629218063.2288032
855,282,479,1629218063.22981
856,328,533,1629218063.2456045
857,277,534,1629218063.251049
858,278,535,1629218063.2652123
859,243,534,1629218063.2734554
860,261,533,1629218063.281591
861,265,535,1629218063.293727
862,287,543,1629218063.302767
863,294,534,1629218063.310335
864,202,535,1629218063.322403
865,264,537,1629218063.3311741
866,277,536,1629218063.3331695
867,270,537,1629218063.346893
868,268,536,1629218063.3491418
869,271,538,1629218063.3626504
870,260,538,1629218063.3736997
871,263,535,1629218063.38755
872,221,539,1629218063.3900294
873,251,540,1629218063.4049144
874,261,540,1629218063.4133077
875,249,539,1629218063.4256566
876,254,537,1629218063.430893
877,258,536,1629218063.4390798
878,262,537,1629218063.4543052
879,285,535,1629218063.4586425
880,253,543,1629218063.4705951
881,249,539,1629218063.4786224
882,253,540,1629218063.4897807
883,261,539,1629218063.4989166
884,263,540,1629218063.5072038
885,248,540,1629218063.519601
886,256,538,1629218063.5274978
887,249,543,1629218063.5300925
888,254,541,1629218063.5404243
889,263,539,1629218063.5554028
890,256,539,1629218063.5587788
891,266,536,1629218063.5714755
892,253,536,1629218063.5752444
893,255,537,1629218063.5875635
894,255,537,1629218063.5995338
895,317,525,1629218063.6051407
896,253,529,1629218063.6215243
897,226,527,1629218063.6305377
898,259,531,1629218063.6382575
899,260,527,1629218063.6505005
900,255,527,1629218063.6565812
901,256,527,1629218063.6639493
902,255,556,1629218063.6717215
903,259,528,1629218063.6872532
904,266,526,1629218063.690377
905,265,527,1629218063.7039845
906,245,528,1629218063.7142496
907,264,528,1629218063.7232716
908,263,528,1629218063.731515
909,263,526,1629218063.73831
910,254,527,1629218063.747901
911,259,529,1629218063.7614036
912,265,531,1629218063.769561
913,262,526,1629218063.7977045
914,257,527,1629218063.7996986
915,252,527,1629218063.8016925
916,258,526,1629218063.8066785
917,258,527,1629218063.818646
918,260,529,1629218063.8266368
919,280,529,1629218063.8346028
920,264,526,1629218063.845942
921,261,540,1629218063.845942
922,266,529,1629218063.8615634
923,264,529,1629218063.868572
924,264,527,1629218063.8842003
925,264,529,1629218063.8842003
926,261,541,1629218063.8998203
